Id,Назва організації,Назва програми,Тип програми,Назва етапу,Номер етапу,Обсяг,ProgramAmountUnitOfMeasure,Дата відправлення реєстру,Сформував,Статус,Область,Район,Населений пункт,Реєстраційний номер заявки,Дата рєстрації заявки,Реєстраційний номер,Дата реєстрації,Назва або ПІБ сільгосвиробника,Тип особи,Податковий номер,IBAN рахунку для виплат,Обсяг підтримки
120,Укрдержфонд,[wf 08.10 v5.0] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,200007.77,грн.,2022-10-08 15:19:44.696167,Мельник Антон Назарович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,Z214-00402,2022-10-08 14:58:21.050172,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,523423423466666666666666666,100000
122,Укрдержфонд,[одна заявка] (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,101000,грн.,2022-10-09 19:34:38.313030,Мельник Антон Назарович,Затверджено,ПОЛТАВСЬКА ОБЛАСТЬ,РАЙОНИ М.ПОЛТАВИ,КИЇВСЬКИЙ,Z223-00418,2022-10-09 19:14:04.475508,2021-000989,2021-06-04 20:14:19.734000,Копча Вадим Володимирович,ФОП,3485105071,234324324234234234234234234,56000
122,Укрдержфонд,[одна заявка] (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,101000,грн.,2022-10-09 19:34:38.313030,Мельник Антон Назарович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,Z223-00417,2022-10-09 19:12:44.300986,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,523423423466666666666666666,45000
115,Укрдержфонд,[wf 22.09 v5.0] Бюджетна субсидія на одиницю оброблюваних угідь (1 га) ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,393969,грн.,2022-10-02 18:57:21.881846,Мельник Антон Назарович,Затверджено,,,,Z187-00378,2022-10-02 18:33:46.101389,2020-000009,2020-02-17 10:43:02.855000,МОЛЧАН СВІТЛАНА СТЕПАНІВНА,Фізична особа,2266123662,123213213123213213213123787,5000
115,Укрдержфонд,[wf 22.09 v5.0] Бюджетна субсидія на одиницю оброблюваних угідь (1 га) ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,393969,грн.,2022-10-02 18:57:21.881846,Мельник Антон Назарович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,Z187-00379,2022-10-02 18:36:06.004971,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,523423423423423423423432432,43534
115,Укрдержфонд,[wf 22.09 v5.0] Бюджетна субсидія на одиницю оброблюваних угідь (1 га) ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,393969,грн.,2022-10-02 18:57:21.881846,Мельник Антон Назарович,Затверджено,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,КЛИШКИ,Z187-00380,2022-10-02 18:45:16.506162,2022-001034,2022-07-25 18:16:28.188120,ЖИДЧЕНКО ВАЛЕРІЙ МИКОЛАЙОВИЧ,ФОП,30869071,234234324324242377777777777,345435
124,Укрдержфонд,[одна заявка + бюджет]  (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,480000,грн.,2022-10-12 14:03:44.518080,Мельник Антон Назарович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,Z225-00431,2022-10-12 12:48:59.844268,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,523423423466666666666666666,240000
124,Укрдержфонд,[одна заявка + бюджет]  (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,480000,грн.,2022-10-12 14:03:44.518080,Мельник Антон Назарович,Затверджено,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,КЛИШКИ,Z225-00437,2022-10-12 13:33:08.395451,2022-001034,2022-07-25 18:16:28.188120,ЖИДЧЕНКО ВАЛЕРІЙ МИКОЛАЙОВИЧ,ФОП,30869071,234234324324242377777777777,240000
130,Укрдержфонд,[одна заявка + бюджет]  (1 га) V4,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,340000,грн.,2022-10-17 08:33:23.866379,Мельник Антон Назарович,Затверджено,,,,Z233-00456,2022-10-17 08:28:27.225711,2020-000009,2020-02-17 10:43:02.855000,МОЛЧАН СВІТЛАНА СТЕПАНІВНА,Фізична особа,2266123662,123213213123213213213123787,340000
133,Укрдержфонд,[v4] Гуманітарна допомога від ФАО - тимчасові засоби для зберігання зерна (Копія 1),Надання грантів в рамках міжнародної фінансової допомоги,Затвердження та надання адреси отримання мішків,Етап 2,6,рукави,2022-10-26 18:02:29.857213,Мельник Антон Назарович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,Z238-00469,2022-10-26 17:57:54.690544,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,123123123123123123123123213,6
