NameProgram,TypeProgram,LegalForm,Id,Region,District,DrfoCode,CreateAt,organization,DesiredAmount,ProvidedAmount,Area,LandParcelCount,QuantityAnimal,AnimalCount
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,13,ОДЕСЬКА ОБЛАСТЬ,ПОДІЛЬСЬКИЙ РАЙОН,30909920,2023-11-07,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,466.4522500000001,99,,0
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,13,ОДЕСЬКА ОБЛАСТЬ,ПОДІЛЬСЬКИЙ РАЙОН,30909920,2023-11-08,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,466.4522500000001,99,,0
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,18,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,4307401607,2023-11-03,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,1046.1812999999993,122,1395,1172
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,18,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,4307401607,2023-11-06,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,1046.1812999999993,122,1395,1172
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,24,ЛЬВІВСЬКА ОБЛАСТЬ,ЧЕРВОНОГРАДСЬКИЙ РАЙОН,30690089,2023-11-03,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,209.84229999999997,143,,0
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,25,ДОНЕЦЬКА ОБЛАСТЬ,КРАМАТОРСЬКИЙ РАЙОН,25107992,2023-11-03,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,1815.4155999999998,246,,0
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,308,ВОЛИНСЬКА ОБЛАСТЬ,ВОЛОДИМИР-ВОЛИНСЬКИЙ РАЙОН,41692591,2023-11-06,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,28.075099999999996,6,,0
<Q> Подання заявки на включення до Переліку верифікованих суб'єктів АПК,Верифікація суб’єктів агропромислового комплексу для експорту товарів,Юридична особа,396,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,36716772,2023-11-03,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,27.814999999999998,9,,0
02 omg,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2023-11-16,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,129.2039,35,97,34
1 Ні - возможность менеджеру этапа програмы корректировать количество единиц (Копія 1),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-07,Укрдержфонд,45,0,129.2039,120,97,97
1 ні/ 2 ні - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-07,Укрдержфонд,123,0,129.2039,120,97,97
1 ТАК - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-07,Укрдержфонд,123,0,129.2039,120,97,97
1 ТАК/ 2 ні - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-07,Укрдержфонд,123,0,129.2039,120,97,97
1 так/ 2 так - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-07,Укрдержфонд,879879,0,129.2039,120,97,97
1.0 Сума+ грн+ ціле - Кастомизация надписи при расчете выплат ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,1034,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,477778899008888,2022-09-20,Укрдержфонд,560000.55,213123,1231.7339299999974,704,206,206
1.1 Сума+ шт+ ціле+ Кастомизация надписи при расчете выплат,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2022-09-20,Укрдержфонд,345,0,0.7261,1,5,5
1.1 Сума+ шт+ ціле+ Кастомизация надписи при расчете выплат,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,1034,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,477778899008888,2022-09-20,Укрдержфонд,34000000,89,1231.7339299999974,704,206,206
1.2 Сума- грн- ціле- Кастомизация надписи при расчете выплат,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,1034,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,477778899008888,2022-09-20,Укрдержфонд,0,0,1231.7339299999974,704,206,206
1.2 Сума- грн- ціле- Кастомизация надписи при расчете выплат,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,1136,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ХМЕЛЬНИЦЬКИЙ РАЙОН,3131418002,2022-09-21,Укрдержфонд,0,0,,0,,0
11111,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,3008,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ВЕРХОВИНСЬКИЙ РАЙОН,2901212828,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,234324,0,0.3256,1,5,4
111111,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Фізична особа,3269,РІВНЕНСЬКА ОБЛАСТЬ,РІВНЕНСЬКИЙ РАЙОН,2641019346,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,231234234,0,3.6090999999999998,2,4,4
